school_id,order_id,order_date,test_date,product_family,product_subfamily,product_key,exam_name,schema_key,schema_type,n_examinees
144057,D-00082704-1,2025-03-30,2025-04-04,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,88
144057,D-00082720-1,2025-03-25,2025-04-04,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,64
144057,NSAS-55022745,2025-03-25,2025-04-04,NSAS,Mastery Series,NSAS_MS_PEDIATRICS,Pediatrics (Mastery Series),NSAS_MASTERY,SUBSCORES,78
144057,D-00082947-1,2025-04-03,2025-04-05,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,106
144057,OB-12959112-1,2025-03-29,2025-04-06,SUBJECT_EXAM,Basic Science,SUBJ_BS_HISTOLOGY,Histology,SUBJECT_BASIC,TOTAL_ONLY,45
144057,OB-12958919-1,2025-04-04,2025-04-07,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,30
144057,OB-12959022-1,2025-04-01,2025-04-08,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,45
144057,OB-12958993-1,2025-04-03,2025-04-09,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,83
144057,OB-12959053-1,2025-04-09,2025-04-09,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,29
144057,OB-12959176-1,2025-04-09,2025-04-09,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,32
144057,D-00082786-1,2025-04-07,2025-04-14,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,61
144057,OB-12958925-1,2025-04-06,2025-04-16,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,52
144057,NSAS-55022699,2025-04-07,2025-04-16,NSAS,Mastery Series,NSAS_MS_PEDIATRICS,Pediatrics (Mastery Series),NSAS_MASTERY,SUBSCORES,43
144057,OB-12959186-1,2025-04-13,2025-04-18,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,80
144057,D-00082816-1,2025-04-17,2025-04-19,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,119
144057,OB-12958916-1,2025-04-21,2025-04-21,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,27
144057,D-00082526-1,2025-04-22,2025-04-22,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,81
144057,OB-12959240-1,2025-04-16,2025-04-23,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,74
144057,D-00082653-1,2025-04-18,2025-04-24,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,88
144057,OB-12959190-1,2025-04-24,2025-04-25,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,59
144057,D-00082876-1,2025-04-19,2025-04-25,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,105
144057,D-00082687-1,2025-04-18,2025-04-26,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,74
144057,NSAS-55022538,2025-04-23,2025-04-26,NSAS,Mastery Series,NSAS_MS_CLIN_NEURO,Clinical Neurology (Mastery Series),NSAS_MASTERY,SUBSCORES,80
144057,OB-12959266-1,2025-04-28,2025-04-28,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PSYCHIATRY,Psychiatry,SUBJECT_CLIN,SUBSCORES,30
144057,OB-12959061-1,2025-04-21,2025-04-29,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,36
144057,NSAS-55022728,2025-04-23,2025-04-29,NSAS,Comprehensives,NSAS_CCSSA,CCSSA,NSAS_CCSSA,COMPREHENSIVE,43
144057,OB-12958839-1,2025-04-28,2025-05-01,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,102
144057,NSAS-55022779,2025-04-22,2025-05-01,NSAS,Mastery Series,NSAS_MS_SURGERY,Surgery (Mastery Series),NSAS_MASTERY,SUBSCORES,67
144057,D-00082505-1,2025-04-28,2025-05-03,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,106
144057,OB-12959060-1,2025-04-30,2025-05-03,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,82
144057,D-00082813-1,2025-05-02,2025-05-03,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,93
144057,D-00082702-1,2025-04-27,2025-05-04,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,127
144057,OB-12958955-1,2025-04-26,2025-05-05,SUBJECT_EXAM,Basic Science,SUBJ_BS_PHYSIOLOGY,Physiology,SUBJECT_BASIC,TOTAL_ONLY,117
144057,OB-12959008-1,2025-05-06,2025-05-07,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,74
144057,OB-12958830-1,2025-05-08,2025-05-08,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,77
144057,OB-12959051-1,2025-05-04,2025-05-08,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,90
144057,NSAS-55022642,2025-05-01,2025-05-09,NSAS,Mastery Series,NSAS_MS_SURGERY,Surgery (Mastery Series),NSAS_MASTERY,SUBSCORES,36
144057,OB-12959129-1,2025-05-05,2025-05-10,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,28
144057,D-00082826-1,2025-05-09,2025-05-11,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,68
144057,D-00082825-1,2025-05-08,2025-05-13,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,105
144057,OB-12959141-1,2025-05-13,2025-05-14,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,87
144057,D-00082522-1,2025-05-08,2025-05-16,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,105
144057,D-00082737-1,2025-05-09,2025-05-18,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,85
144057,D-00082588-1,2025-05-16,2025-05-20,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,135
144057,OB-12959012-1,2025-05-10,2025-05-20,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,35
144057,OB-12958892-1,2025-05-17,2025-05-23,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,27
144057,OB-12959146-1,2025-05-24,2025-05-25,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,32
144057,OB-12958855-1,2025-05-21,2025-05-28,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,106
144057,OB-12959083-1,2025-05-21,2025-05-30,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,62
144057,D-00082867-1,2025-05-26,2025-05-30,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,93
144057,OB-12959226-1,2025-05-30,2025-06-04,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,41
144057,OB-12959076-1,2025-06-06,2025-06-06,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,21
144057,OB-12959157-1,2025-06-03,2025-06-06,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,72
144057,D-00082855-1,2025-06-03,2025-06-09,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,23
144057,D-00082721-1,2025-06-08,2025-06-10,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,92
144057,OB-12959235-1,2025-06-07,2025-06-12,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,38
144057,OB-12958999-1,2025-06-12,2025-06-13,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,107
144057,D-00082746-1,2025-06-13,2025-06-16,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,83
144057,NSAS-55022310,2025-06-10,2025-06-17,NSAS,Comprehensives,NSAS_CCSSA,CCSSA,NSAS_CCSSA,COMPREHENSIVE,10
144057,OB-12958895-1,2025-06-08,2025-06-17,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,44
144057,OB-12958956-1,2025-06-17,2025-06-18,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,33
144057,D-00082705-1,2025-06-09,2025-06-18,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,71
144057,NSAS-55022560,2025-06-15,2025-06-18,NSAS,Mastery Series,NSAS_MS_PEDIATRICS,Pediatrics (Mastery Series),NSAS_MASTERY,SUBSCORES,61
144057,D-00082545-1,2025-06-12,2025-06-19,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,119
144057,D-00082625-1,2025-06-16,2025-06-19,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,84
144057,OB-12959296-1,2025-06-19,2025-06-20,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,35
144057,D-00082699-1,2025-06-22,2025-06-22,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,105
144057,OB-12959089-1,2025-06-13,2025-06-23,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,31
144057,D-00082710-1,2025-06-19,2025-06-26,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,74
144057,OB-12959049-1,2025-06-21,2025-06-26,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,28
144057,D-00082837-1,2025-06-26,2025-06-28,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,30
144057,D-00082928-1,2025-06-23,2025-06-28,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,44
144057,OB-12959137-1,2025-06-23,2025-06-30,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,32
144057,D-00082910-1,2025-06-22,2025-06-30,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,117
144057,OB-12959298-1,2025-07-05,2025-07-08,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,46
144057,OB-12958823-1,2025-07-08,2025-07-12,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PEDIATRICS,Pediatrics,SUBJECT_CLIN,SUBSCORES,33
144057,D-00082912-1,2025-07-13,2025-07-13,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,134
144057,OB-12959254-1,2025-07-13,2025-07-13,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,85
144057,OB-12959121-1,2025-07-09,2025-07-17,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,59
144057,OB-12959278-1,2025-07-07,2025-07-17,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,109
144057,OB-12958840-1,2025-07-09,2025-07-19,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,71
144057,OB-12958951-1,2025-07-13,2025-07-23,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,37
144057,D-00082528-1,2025-07-15,2025-07-25,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,100
144057,D-00082548-1,2025-07-15,2025-07-25,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,133
144057,D-00082831-1,2025-07-18,2025-07-25,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,102
144057,OB-12959276-1,2025-07-20,2025-07-25,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,36
144057,OB-12959000-1,2025-07-17,2025-07-27,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,49
144057,D-00082575-1,2025-07-25,2025-07-29,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,111
144057,D-00082946-1,2025-07-27,2025-07-29,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,108
144057,OB-12958837-1,2025-07-30,2025-07-31,SUBJECT_EXAM,Clinical Science,SUBJ_CS_MEDICINE,Medicine,SUBJECT_CLIN,SUBSCORES,51
144057,OB-12959272-1,2025-07-22,2025-07-31,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,70
144057,OB-12959170-1,2025-07-31,2025-08-02,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,21
144057,OB-12959300-1,2025-08-05,2025-08-05,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,84
144057,OB-12959277-1,2025-08-05,2025-08-13,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,47
144057,OB-12959011-1,2025-08-08,2025-08-15,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,61
144057,OB-12959084-1,2025-08-09,2025-08-16,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,56
144057,D-00082569-1,2025-08-12,2025-08-17,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,64
144057,NSAS-55022697,2025-08-17,2025-08-18,NSAS,Mastery Series,NSAS_MS_PEDIATRICS,Pediatrics (Mastery Series),NSAS_MASTERY,SUBSCORES,45
144057,D-00082596-1,2025-08-19,2025-08-19,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,86
144057,D-00082623-1,2025-08-13,2025-08-19,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,94
144057,D-00082592-1,2025-08-13,2025-08-20,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,41
144057,OB-12959065-1,2025-08-14,2025-08-20,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PSYCHIATRY,Psychiatry,SUBJECT_CLIN,SUBSCORES,72
144057,NSAS-55022575,2025-08-10,2025-08-20,NSAS,Comprehensives,NSAS_CCSSA,CCSSA,NSAS_CCSSA,COMPREHENSIVE,64
144057,D-00082631-1,2025-08-18,2025-08-22,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,41
144057,OB-12959001-1,2025-08-18,2025-08-23,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,71
144057,OB-12959211-1,2025-08-21,2025-08-25,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,69
144057,OB-12959088-1,2025-08-25,2025-08-26,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,34
144057,D-00082541-1,2025-08-24,2025-08-27,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,31
144057,OB-12959218-1,2025-08-20,2025-08-27,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,47
144057,D-00082493-1,2025-08-20,2025-08-28,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,110
144057,OB-12959058-1,2025-08-30,2025-08-31,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,51
144057,D-00082583-1,2025-08-30,2025-09-03,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,98
144057,OB-12959246-1,2025-09-03,2025-09-03,SUBJECT_EXAM,Basic Science,SUBJ_BS_NEUROSCIENCE,Neuroscience,SUBJECT_BASIC,TOTAL_ONLY,60
144057,OB-12959271-1,2025-08-25,2025-09-03,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,89
144057,OB-12958949-1,2025-09-02,2025-09-05,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,42
144057,NSAS-55022319,2025-09-02,2025-09-06,NSAS,Mastery Series,NSAS_MS_SURGERY,Surgery (Mastery Series),NSAS_MASTERY,SUBSCORES,58
144057,D-00082651-1,2025-09-01,2025-09-08,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,118
144057,OB-12958811-1,2025-09-06,2025-09-10,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,53
144057,OB-12958913-1,2025-09-09,2025-09-12,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,51
144057,D-00082488-1,2025-09-07,2025-09-14,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,119
144057,OB-12959038-1,2025-09-06,2025-09-16,SUBJECT_EXAM,Basic Science,SUBJ_BS_BIOCHEMISTRY,Biochemistry,SUBJECT_BASIC,TOTAL_ONLY,50
144057,OB-12959142-1,2025-09-15,2025-09-17,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PSYCHIATRY,Psychiatry,SUBJECT_CLIN,SUBSCORES,34
144057,D-00082898-1,2025-09-17,2025-09-17,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,68
144057,D-00082582-1,2025-09-08,2025-09-18,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,60
144057,D-00082604-1,2025-09-16,2025-09-18,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,82
144057,OB-12958967-1,2025-09-08,2025-09-18,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,85
144057,D-00082672-1,2025-09-21,2025-09-21,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,76
144057,OB-12959237-1,2025-09-19,2025-09-23,SUBJECT_EXAM,Basic Science,SUBJ_BS_PATHOLOGY,Pathology,SUBJECT_BASIC,TOTAL_ONLY,85
144057,OB-12959221-1,2025-09-15,2025-09-24,SUBJECT_EXAM,Basic Science,SUBJ_BS_PHYSIOLOGY,Physiology,SUBJECT_BASIC,TOTAL_ONLY,100
144057,OB-12958986-1,2025-09-21,2025-09-29,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,56
144057,D-00082660-1,2025-09-25,2025-10-04,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,132
144057,OB-12959290-1,2025-10-02,2025-10-04,SUBJECT_EXAM,Clinical Science,SUBJ_CS_FAMILY_MED_MODULAR,Family Medicine Modular,SUBJECT_CLIN,SUBSCORES,31
144057,NSAS-55022456,2025-10-01,2025-10-05,NSAS,Mastery Series,NSAS_MS_SURGERY,Surgery (Mastery Series),NSAS_MASTERY,SUBSCORES,74
144057,D-00082814-1,2025-10-05,2025-10-05,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,116
144057,OB-12959164-1,2025-10-02,2025-10-05,SUBJECT_EXAM,Basic Science,SUBJ_BS_HISTOLOGY,Histology,SUBJECT_BASIC,TOTAL_ONLY,99
144057,OB-12959016-1,2025-10-07,2025-10-08,SUBJECT_EXAM,Basic Science,SUBJ_BS_MICROBIOLOGY,Microbiology,SUBJECT_BASIC,TOTAL_ONLY,105
144057,OB-12959062-1,2025-10-09,2025-10-13,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,60
144057,OB-12959103-1,2025-10-14,2025-10-15,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,44
144057,NSAS-55022668,2025-10-16,2025-10-16,NSAS,Mastery Series,NSAS_MS_CLIN_NEURO,Clinical Neurology (Mastery Series),NSAS_MASTERY,SUBSCORES,19
144057,OB-12958812-1,2025-10-13,2025-10-17,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PSYCHIATRY,Psychiatry,SUBJECT_CLIN,SUBSCORES,31
144057,NSAS-55022359,2025-10-17,2025-10-18,NSAS,Mastery Series,NSAS_MS_SURGERY,Surgery (Mastery Series),NSAS_MASTERY,SUBSCORES,55
144057,OB-12959289-1,2025-10-10,2025-10-18,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,38
144057,OB-12958868-1,2025-10-12,2025-10-19,SUBJECT_EXAM,CCSE,SUBJ_CCSE,Comprehensive Clinical Science,CCSE,COMPREHENSIVE,83
144057,OB-12959209-1,2025-10-18,2025-10-19,SUBJECT_EXAM,Clinical Science,SUBJ_CS_OBGYN,Obstetrics and Gynecology,SUBJECT_CLIN,SUBSCORES,80
144057,OB-12959230-1,2025-10-12,2025-10-21,SUBJECT_EXAM,Basic Science,SUBJ_BS_PATHOLOGY,Pathology,SUBJECT_BASIC,TOTAL_ONLY,47
144057,D-00082511-1,2025-10-22,2025-10-23,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,126
144057,D-00082612-1,2025-10-23,2025-10-23,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,117
144057,D-00082780-1,2025-10-21,2025-10-23,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,88
144057,OB-12959181-1,2025-10-26,2025-10-27,SUBJECT_EXAM,CBSE,SUBJ_CBSE,Comprehensive Basic Science,CBSE,COMPREHENSIVE,114
144057,NSAS-55022514,2025-10-27,2025-10-28,NSAS,Mastery Series,NSAS_MS_SURGERY,Surgery (Mastery Series),NSAS_MASTERY,SUBSCORES,51
144057,D-00082602-1,2025-10-22,2025-10-30,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,66
144057,OB-12959014-1,2025-10-27,2025-11-02,SUBJECT_EXAM,Clinical Science,SUBJ_CS_SURGERY,Surgery,SUBJECT_CLIN,SUBSCORES,41
144057,NSAS-55022776,2025-10-26,2025-11-02,NSAS,Mastery Series,NSAS_MS_CLIN_NEURO,Clinical Neurology (Mastery Series),NSAS_MASTERY,SUBSCORES,20
144057,OB-12958911-1,2025-10-27,2025-11-03,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,39
144057,D-00082557-1,2025-11-04,2025-11-04,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,64
144057,D-00082921-1,2025-10-31,2025-11-05,CAS,Proctored,CAS_PROCTORED,CAS Proctored,CAS_PROCTORED,SUBSCORES,87
144057,OB-12959260-1,2025-10-28,2025-11-05,SUBJECT_EXAM,Clinical Science,SUBJ_CS_PSYCHIATRY,Psychiatry,SUBJECT_CLIN,SUBSCORES,77
144057,OB-12959156-1,2025-11-05,2025-11-06,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,85
144057,OB-12959128-1,2025-11-10,2025-11-10,SUBJECT_EXAM,Clinical Science,SUBJ_CS_CLINICAL_NEUROLOGY,Clinical Neurology,SUBJECT_CLIN,SUBSCORES,30
144057,D-00082803-1,2025-11-11,2025-11-12,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,44
144057,NSAS-55022659,2025-11-13,2025-11-13,NSAS,Mastery Series,NSAS_MS_PEDIATRICS,Pediatrics (Mastery Series),NSAS_MASTERY,SUBSCORES,37
144057,OB-12958817-1,2025-11-09,2025-11-15,SUBJECT_EXAM,Clinical Science,SUBJ_CS_AMBULATORY_CARE,Ambulatory Care,SUBJECT_CLIN,SUBSCORES,70
144057,D-00082707-1,2025-11-16,2025-11-18,CAS,Practice,CAS_PRACTICE,CAS Practice,CAS_PRACTICE,SUBSCORES,65
144057,NSAS-55022710,2025-11-13,2025-11-18,NSAS,Comprehensives,NSAS_CCSSA,CCSSA,NSAS_CCSSA,COMPREHENSIVE,12
